2026-05-05 12:00:07 | INFO     | logger.configurar                   | Logger iniciado → logs\mlb_2026-05-05.log
2026-05-05 12:01:54 | DEBUG    | offense.analizar_ofensiva           | OFFENSE St. Louis Cardinals (vsRHP OPS=0.871 R/10=4.5 n_runs=0) | Milwaukee Brewers (vsRHP OPS=0.827 R/10=4.5 n_runs=0)
2026-05-05 12:01:56 | DEBUG    | offense.obtener_stats_ofensivas     | Offense Houston Astros vsRHP: OPS pond.=0.853 (5/5 con split)
2026-05-05 12:01:59 | DEBUG    | offense.obtener_stats_ofensivas     | Offense Los Angeles Dodgers vsRHP: OPS pond.=0.793 (5/5 con split)
2026-05-05 12:01:59 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Houston Astros (vsRHP OPS=0.853 R/10=4.5 n_runs=0) | Los Angeles Dodgers (vsRHP OPS=0.793 R/10=4.5 n_runs=0)
2026-05-05 12:02:01 | DEBUG    | offense.obtener_stats_ofensivas     | Offense Los Angeles Angels vsRHP: OPS pond.=0.749 (5/5 con split)
2026-05-05 12:02:03 | DEBUG    | offense.obtener_stats_ofensivas     | Offense Chicago White Sox vsLHP: OPS pond.=0.869 (5/5 con split)
2026-05-05 12:02:03 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Los Angeles Angels (vsRHP OPS=0.749 R/10=4.5 n_runs=0) | Chicago White Sox (vsLHP OPS=0.869 R/10=4.5 n_runs=0)
2026-05-05 12:02:06 | DEBUG    | offense.obtener_stats_ofensivas     | Offense Arizona Diamondbacks vsRHP: OPS pond.=0.753 (5/5 con split)
2026-05-05 12:02:08 | DEBUG    | offense.obtener_stats_ofensivas     | Offense Pittsburgh Pirates vsRHP: OPS pond.=0.853 (5/5 con split)
2026-05-05 12:02:08 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Arizona Diamondbacks (vsRHP OPS=0.753 R/10=4.5 n_runs=0) | Pittsburgh Pirates (vsRHP OPS=0.853 R/10=4.5 n_runs=0)
2026-05-05 12:02:11 | DEBUG    | offense.obtener_stats_ofensivas     | Offense Seattle Mariners vsRHP: OPS pond.=0.7 (5/5 con split)
2026-05-05 12:02:13 | DEBUG    | offense.obtener_stats_ofensivas     | Offense Atlanta Braves vsRHP: OPS pond.=0.856 (5/5 con split)
2026-05-05 12:02:13 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Seattle Mariners (vsRHP OPS=0.7 R/10=4.5 n_runs=0) | Atlanta Braves (vsRHP OPS=0.856 R/10=4.5 n_runs=0)
2026-05-05 12:02:15 | DEBUG    | offense.obtener_stats_ofensivas     | Offense San Francisco Giants vsRHP: OPS pond.=0.67 (5/5 con split)
2026-05-05 12:02:18 | DEBUG    | offense.obtener_stats_ofensivas     | Offense San Diego Padres vsRHP: OPS pond.=0.677 (5/5 con split)
2026-05-05 12:02:18 | DEBUG    | offense.analizar_ofensiva           | OFFENSE San Francisco Giants (vsRHP OPS=0.67 R/10=4.5 n_runs=0) | San Diego Padres (vsRHP OPS=0.677 R/10=4.5 n_runs=0)
2026-05-05 12:02:20 | DEBUG    | offense.obtener_stats_ofensivas     | Offense Colorado Rockies vsRHP: OPS pond.=0.744 (5/5 con split)
2026-05-05 12:02:22 | DEBUG    | offense.obtener_stats_ofensivas     | Offense New York Mets vsRHP: OPS pond.=0.57 (5/5 con split)
2026-05-05 12:02:22 | DEBUG    | offense.analizar_ofensiva           | OFFENSE Colorado Rockies (vsRHP OPS=0.744 R/10=4.5 n_runs=0) | New York Mets (vsRHP OPS=0.57 R/10=4.5 n_runs=0)
2026-05-05 12:02:22 | INFO     | main.main                           | Analizando defensiva...
2026-05-05 12:02:38 | INFO     | main.main                           | Analizando historial H2H...
2026-05-05 12:02:55 | INFO     | main.main                           | Analizando contexto ambiental...
2026-05-05 12:02:55 | DEBUG    | context.analizar_contexto           | Analizando contexto ambiental...
2026-05-05 12:03:02 | DEBUG    | context.analizar_contexto           | Contexto Detroit Tigers vs Boston Red Sox: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 18h
2026-05-05 12:03:03 | DEBUG    | context.analizar_contexto           | Contexto Tampa Bay Rays vs Toronto Blue Jays: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 18h
2026-05-05 12:03:05 | DEBUG    | context.analizar_contexto           | Contexto Philadelphia Phillies vs Athletics: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 18h
2026-05-05 12:03:07 | DEBUG    | context.analizar_contexto           | Contexto Miami Marlins vs Baltimore Orioles: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 18h
2026-05-05 12:03:08 | DEBUG    | context.analizar_contexto           | Contexto Washington Nationals vs Minnesota Twins: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 18h
2026-05-05 12:03:09 | DEBUG    | context.analizar_contexto           | Contexto New York Yankees vs Texas Rangers: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 19h
2026-05-05 12:03:10 | DEBUG    | context.analizar_contexto           | Contexto Chicago Cubs vs Cincinnati Reds: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 19h
2026-05-05 12:03:11 | DEBUG    | context.analizar_contexto           | Contexto Kansas City Royals vs Cleveland Guardians: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 19h
2026-05-05 12:03:12 | DEBUG    | context.analizar_contexto           | Contexto St. Louis Cardinals vs Milwaukee Brewers: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 19h
2026-05-05 12:03:13 | DEBUG    | context.analizar_contexto           | Contexto Houston Astros vs Los Angeles Dodgers: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 20h
2026-05-05 12:03:14 | DEBUG    | context.analizar_contexto           | Contexto Los Angeles Angels vs Chicago White Sox: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 21h
2026-05-05 12:03:15 | DEBUG    | context.analizar_contexto           | Contexto Arizona Diamondbacks vs Pittsburgh Pirates: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 21h
2026-05-05 12:03:16 | DEBUG    | context.analizar_contexto           | Contexto Seattle Mariners vs Atlanta Braves: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 21h
2026-05-05 12:03:17 | DEBUG    | context.analizar_contexto           | Contexto San Francisco Giants vs San Diego Padres: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 21h
2026-05-05 12:03:18 | DEBUG    | context.analizar_contexto           | Contexto Colorado Rockies vs New York Mets: {'temperatura': 9.4, 'viento_kph': 10.9, 'condiciones': 'Nublado'} @ 20h
2026-05-05 12:03:18 | INFO     | main.main                           | Proyectando totales...
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Detroit Tigers vs Boston Red Sox | venue=Comerica Park tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-6% PF_base=0.93 PF_final=0.874 | ERA_ef=2.33/3.128 FIP=4.514/3.742 | Proy: 3.414 - 3.183 (total=6.597)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Tampa Bay Rays vs Toronto Blue Jays | venue=Tropicana Field tipo=cerrado T_ext=9.4°C T_ef=21.0°C adj=+0% PF_base=0.91 PF_final=0.91 | ERA_ef=3.515/3.359 FIP=3.787/4.147 | Proy: 3.66 - 3.637 (total=7.297)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Philadelphia Phillies vs Athletics | venue=Citizens Bank Park tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-6% PF_base=1.01 PF_final=0.949 | ERA_ef=4.053/3.405 FIP=4.81/3.595 | Proy: 4.298 - 3.827 (total=8.125)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Miami Marlins vs Baltimore Orioles | venue=loanDepot park tipo=cerrado T_ext=9.4°C T_ef=21.0°C adj=+0% PF_base=0.92 PF_final=0.92 | ERA_ef=4.601/3.306 FIP=4.436/3.861 | Proy: 4.52 - 3.655 (total=8.175)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Washington Nationals vs Minnesota Twins | venue=Nationals Park tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-6% PF_base=0.96 PF_final=0.902 | ERA_ef=3.595/3.492 FIP=4.191/5.053 | Proy: 3.914 - 4.538 (total=8.452)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | New York Yankees vs Texas Rangers | venue=Yankee Stadium tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-6% PF_base=1.04 PF_final=0.978 | ERA_ef=1.68/4.5 FIP=3.998/3.412 | Proy: 3.463 - 3.998 (total=7.461)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Chicago Cubs vs Cincinnati Reds | venue=Wrigley Field tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-6% PF_base=1.05 PF_final=0.987 | ERA_ef=6.117/4.246 FIP=4.603/4.037 | Proy: 5.9 - 4.149 (total=10.049)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Kansas City Royals vs Cleveland Guardians | venue=Kauffman Stadium tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-6% PF_base=0.99 PF_final=0.931 | ERA_ef=2.868/4.5 FIP=4.135/4.1 | Proy: 3.555 - 4.151 (total=7.706)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | St. Louis Cardinals vs Milwaukee Brewers | venue=Busch Stadium tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-6% PF_base=0.97 PF_final=0.912 | ERA_ef=5.92/3.356 FIP=3.554/4.576 | Proy: 4.416 - 3.955 (total=8.371)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Houston Astros vs Los Angeles Dodgers | venue=Daikin Park tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-8% PF_base=1.0 PF_final=0.92 | ERA_ef=0.76/3.542 FIP=3.605/5.155 | Proy: 3.015 - 4.659 (total=7.674)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Los Angeles Angels vs Chicago White Sox | venue=Angel Stadium tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-8% PF_base=1.0 PF_final=0.92 | ERA_ef=3.277/5.4 FIP=4.384/4.242 | Proy: 3.967 - 4.641 (total=8.608)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Arizona Diamondbacks vs Pittsburgh Pirates | venue=Chase Field tipo=retractil_cerrado T_ext=9.4°C T_ef=21.0°C adj=-2% PF_base=1.02 PF_final=1.0 | ERA_ef=5.382/1.62 FIP=3.564/4.612 | Proy: 4.519 - 4.041 (total=8.56)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Seattle Mariners vs Atlanta Braves | venue=T-Mobile Park tipo=retractil_cerrado T_ext=9.4°C T_ef=21.0°C adj=-2% PF_base=0.94 PF_final=0.921 | ERA_ef=2.44/2.898 FIP=3.867/3.629 | Proy: 3.292 - 3.688 (total=6.98)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | San Francisco Giants vs San Diego Padres | venue=Oracle Park tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-8% PF_base=0.93 PF_final=0.856 | ERA_ef=5.766/3.84 FIP=3.781/4.016 | Proy: 3.622 - 3.451 (total=7.073)
2026-05-05 12:03:18 | DEBUG    | projections.proyectar_totales       | Colorado Rockies vs New York Mets | venue=Coors Field tipo=abierto T_ext=9.4°C T_ef=9.4°C adj=-8% PF_base=1.34 PF_final=1.233 | ERA_ef=3.429/5.338 FIP=3.544/4.635 | Proy: 4.721 - 5.942 (total=10.663)
2026-05-05 12:03:18 | INFO     | main.main                           | Aplicando simulaciones Poisson...
2026-05-05 12:03:18 | DEBUG    | ensemble.ajustar_proyecciones_ensem | Ensemble: sin datos de carreras recientes → Poisson puro en todos los partidos.
2026-05-05 12:03:18 | INFO     | main.main                           | Obteniendo cuotas (The Odds API)...
2026-05-05 12:03:19 | DEBUG    | line_movement.guardar_snapshot_diar | Snapshot de líneas guardado: 17 eventos @ 2026-05-05T18:03
2026-05-05 12:03:19 | DEBUG    | markets.analizar_mercados           | Procesando mercados de apuestas...
2026-05-05 12:03:19 | DEBUG    | markets.analizar_mercados           | Sin evento de cuotas para: Colorado Rockies vs New York Mets
